"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that the pgbouncer, postgres, and client charms can relate to one another.","","test_scaled_relations","tests.integration.relations","","unknown","","","test_peers","",""
"","96764","test_upgrade_from_edge","tests.integration","Mon Oct 14 01:58:37 UTC 2024","passed","Mon Oct 14 02:00:14 UTC 2024","","test_upgrade","",""
"Test that PGB blocks on disabled extension request and allows enabled ones.","239094","test_extensions","tests.integration.relations","Mon Oct 14 02:00:58 UTC 2024","passed","Mon Oct 14 02:04:57 UTC 2024","","test_db","",""
"Change config and assert that the pgbouncer config file looks how we expect.","35702","test_change_config","tests.integration.relations.pgbouncer_provider","Mon Oct 14 01:54:25 UTC 2024","passed","Mon Oct 14 01:55:01 UTC 2024","","test_data_integrator","",""
"","","test_deploy_at_scale","tests.integration.relations","","unknown","","","test_peers","",""
"Test that an application can request additional databases using the same interface.

    This occurs using a new relation per interface (for now).
    ","129986","test_an_application_can_request_multiple_databases","tests.integration.relations.pgbouncer_provider","Mon Oct 14 02:04:27 UTC 2024","passed","Mon Oct 14 02:06:37 UTC 2024","","test_pgbouncer_provider","",""
"","19918","test_systemd_restarts_pgbouncer_processes","tests.integration","Mon Oct 14 01:49:12 UTC 2024","passed","Mon Oct 14 01:49:32 UTC 2024","","test_charm","",""
"Test updating from stable channel.","58786","test_upgrade_from_stable","tests.integration","Mon Oct 14 01:57:35 UTC 2024","passed","Mon Oct 14 01:58:34 UTC 2024","","test_upgrade_data_integrator","",""
"Check these relations all work when scaling pgbouncer.","267490","test_scaling","tests.integration.relations.pgbouncer_provider","Mon Oct 14 02:06:37 UTC 2024","passed","Mon Oct 14 02:11:04 UTC 2024","","test_pgbouncer_provider","",""
"Test that the pre-upgrade-check action runs successfully.","4453","test_pre_upgrade_check","tests.integration","Mon Oct 14 01:58:48 UTC 2024","passed","Mon Oct 14 01:58:52 UTC 2024","","test_upgrade_from_stable","",""
"Test that an application can connect to different clusters of the same database.","479563","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.relations.pgbouncer_provider","Mon Oct 14 01:56:27 UTC 2024","passed","Mon Oct 14 02:04:27 UTC 2024","","test_pgbouncer_provider","",""
"Test that two different application connect to the database with different credentials.","113464","test_two_applications_cant_relate_to_the_same_pgb","tests.integration.relations.pgbouncer_provider","Mon Oct 14 01:54:34 UTC 2024","passed","Mon Oct 14 01:56:27 UTC 2024","","test_pgbouncer_provider","",""
"Verify that logs will be rotated.","444","test_logrotate","tests.integration","Mon Oct 14 01:49:52 UTC 2024","passed","Mon Oct 14 01:49:52 UTC 2024","","test_charm","",""
"Check version is accurate.","1143","test_database_version","tests.integration.relations.pgbouncer_provider","Mon Oct 14 01:51:27 UTC 2024","passed","Mon Oct 14 01:51:29 UTC 2024","","test_pgbouncer_provider","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","746276","test_deploy_stable","tests.integration","Mon Oct 14 01:45:04 UTC 2024","passed","Mon Oct 14 01:57:31 UTC 2024","","test_upgrade_data_integrator","",""
"Test updating from stable channel.","96121","test_upgrade_from_stable","tests.integration","Mon Oct 14 01:58:52 UTC 2024","passed","Mon Oct 14 02:00:29 UTC 2024","","test_upgrade_from_stable","",""
