"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 28 01:50:27 UTC 2024","Fri Jun 28 01:50:28 UTC 2024","1024","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_database_usage","Check we can update and delete things."
"passed","Fri Jun 28 01:47:45 UTC 2024","Fri Jun 28 01:48:05 UTC 2024","19987","tests.integration","test_charm","","","","test_systemd_restarts_pgbouncer_processes",""
"passed","Fri Jun 28 01:52:02 UTC 2024","Fri Jun 28 02:01:55 UTC 2024","592895","tests.integration.relations","test_db","","","","test_mailman3_core_db","Deploy Mailman3 Core to test the 'db' relation."
"passed","Fri Jun 28 02:01:55 UTC 2024","Fri Jun 28 02:03:45 UTC 2024","110040","tests.integration.relations","test_db","","","","test_remove_relation",""
"passed","Fri Jun 28 01:54:06 UTC 2024","Fri Jun 28 01:54:11 UTC 2024","4313","tests.integration","test_upgrade_from_stable","","","","test_pre_upgrade_check","Test that the pre-upgrade-check action runs successfully."
"passed","Fri Jun 28 02:02:31 UTC 2024","Fri Jun 28 02:06:05 UTC 2024","214012","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_scaling","Check these relations all work when scaling pgbouncer."
"passed","Fri Jun 28 01:44:59 UTC 2024","Fri Jun 28 01:50:27 UTC 2024","327698","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_database_relation_with_charm_libraries","Test basic functionality of database relation interface."
"passed","Fri Jun 28 01:42:26 UTC 2024","Fri Jun 28 01:48:42 UTC 2024","375982","tests.integration.relations.pgbouncer_provider","test_data_integrator","","","","test_deploy_and_relate","Test basic functionality of database relation interface."
"unknown","","","","tests.integration","test_upgrade","","","","test_deploy_latest","Simple test to ensure that the PostgreSQL and application charms get deployed."
"passed","Fri Jun 28 01:53:41 UTC 2024","Fri Jun 28 02:00:30 UTC 2024","408786","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_an_application_can_connect_to_multiple_database_clusters","Test that an application can connect to different clusters of the same database."
"passed","Fri Jun 28 01:50:28 UTC 2024","Fri Jun 28 01:50:29 UTC 2024","1131","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_database_version","Check version is accurate."
"passed","Fri Jun 28 01:48:05 UTC 2024","Fri Jun 28 01:48:25 UTC 2024","19440","tests.integration","test_charm","","","","test_systemd_restarts_exporter_process",""
"passed","Fri Jun 28 01:52:36 UTC 2024","Fri Jun 28 01:53:41 UTC 2024","64752","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_two_applications_cant_relate_to_the_same_pgb","Test that two different application connect to the database with different credentials."
"passed","Fri Jun 28 01:50:31 UTC 2024","Fri Jun 28 01:50:50 UTC 2024","18782","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_no_read_only_endpoint_in_standalone_cluster","Test that there is no read-only endpoint in a standalone cluster."
"passed","Fri Jun 28 01:44:35 UTC 2024","Fri Jun 28 01:58:15 UTC 2024","820537","tests.integration.relations","test_db_admin","","","","test_landscape_scalable_bundle_db","Deploy Landscape Scalable Bundle to test the 'db-admin' relation."
"passed","Fri Jun 28 01:48:25 UTC 2024","Fri Jun 28 01:48:25 UTC 2024","438","tests.integration","test_charm","","","","test_logrotate","Verify that logs will be rotated."
"passed","Fri Jun 28 01:50:29 UTC 2024","Fri Jun 28 01:50:31 UTC 2024","2035","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_database_admin_permissions","Test admin permissions."
"passed","Fri Jun 28 01:48:25 UTC 2024","Fri Jun 28 01:48:57 UTC 2024","31667","tests.integration","test_charm","","","","test_restart_unit",""
"passed","Fri Jun 28 01:56:05 UTC 2024","Fri Jun 28 02:09:24 UTC 2024","799010","tests.integration.relations","test_backend_database","","","","test_tls_encrypted_connection_to_postgres",""
"passed","Fri Jun 28 02:06:05 UTC 2024","Fri Jun 28 02:06:48 UTC 2024","43243","tests.integration.relations.pgbouncer_provider","test_pgbouncer_provider","","","","test_relation_broken","Test that the user is removed when the relation is broken."
"unknown","","","","tests.integration","test_upgrade","","","","test_pre_upgrade_check","Test that the pre-upgrade-check action runs successfully."
"unknown","","","","tests.integration","test_upgrade","","","","test_upgrade_from_edge",""
