"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that the pre-upgrade-check action runs successfully.","3362","test_pre_upgrade_check","tests.integration","Wed May 28 02:01:28 UTC 2025","passed","Wed May 28 02:01:31 UTC 2025","","test_upgrade_data_integrator","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","979841","test_deploy_stable","tests.integration","Wed May 28 01:41:51 UTC 2025","passed","Wed May 28 01:58:11 UTC 2025","","test_upgrade_from_stable","",""
"Simple test to ensure that the PostgreSQL and application charms get deployed.","998264","test_deploy_latest","tests.integration","Wed May 28 01:43:34 UTC 2025","passed","Wed May 28 02:00:12 UTC 2025","","test_upgrade","",""
"Test that an application can connect to different clusters of the same database.","806972","test_an_application_can_connect_to_multiple_database_clusters","tests.integration.relations.pgbouncer_provider","Wed May 28 01:58:05 UTC 2025","passed","Wed May 28 02:11:31 UTC 2025","","test_pgbouncer_provider","",""
"Check these relations all work when scaling pgbouncer.","75660","test_scaling","tests.integration.relations.pgbouncer_provider","Wed May 28 02:14:44 UTC 2025","broken","Wed May 28 02:16:00 UTC 2025","","test_pgbouncer_provider","",""
"Test basic functionality of database relation interface.","871826","test_deploy_and_relate","tests.integration.relations.pgbouncer_provider","Wed May 28 01:43:33 UTC 2025","broken","Wed May 28 01:58:05 UTC 2025","","test_data_integrator_ha","",""
"Verify that logs will be rotated.","923","test_logrotate","tests.integration","Wed May 28 01:48:24 UTC 2025","passed","Wed May 28 01:48:25 UTC 2025","","test_charm","",""
"","0","test_add_tls","tests.integration.relations.pgbouncer_provider","Wed May 28 01:58:05 UTC 2025","skipped","Wed May 28 01:58:05 UTC 2025","","test_data_integrator_ha","",""
"","0","test_remove_tls","tests.integration.relations.pgbouncer_provider","Wed May 28 01:58:05 UTC 2025","skipped","Wed May 28 01:58:05 UTC 2025","","test_data_integrator_ha","",""
"Deploy Landscape Scalable Bundle to test the 'db-admin' relation.","1277934","test_landscape_scalable_bundle_db","tests.integration.relations","Wed May 28 01:42:37 UTC 2025","broken","Wed May 28 02:03:55 UTC 2025","","test_db_admin","",""
"Test that we can exit relations with multiple units without breaking anything.","61348","test_exit_relations","tests.integration.relations","Wed May 28 02:07:26 UTC 2025","passed","Wed May 28 02:08:28 UTC 2025","","test_peers","",""
"Test that there is read-only endpoint in a scaled up cluster.","121235","test_localhost_read_only_endpoint_in_scaled_up_cluster","tests.integration.relations.pgbouncer_provider","Wed May 28 01:54:54 UTC 2025","broken","Wed May 28 01:56:55 UTC 2025","","test_pgbouncer_provider","",""
"","108814","test_remove_relation","tests.integration.relations","Wed May 28 01:57:21 UTC 2025","passed","Wed May 28 01:59:10 UTC 2025","","test_db","",""
"Build and deploy the charm-under-test.

    Assert on the unit status before any relations/configurations take place.
    ","256211","test_build_and_deploy","tests.integration","Wed May 28 01:43:13 UTC 2025","passed","Wed May 28 01:47:29 UTC 2025","","test_charm","",""
"Test basic functionality of database relation interface.","563115","test_database_relation_with_charm_libraries","tests.integration.relations.pgbouncer_provider","Wed May 28 01:44:59 UTC 2025","passed","Wed May 28 01:54:22 UTC 2025","","test_pgbouncer_provider","",""
"Test that the pgbouncer and postgres charms can relate to one another.","879475","test_relate_pgbouncer_to_postgres","tests.integration.relations","Wed May 28 01:44:09 UTC 2025","passed","Wed May 28 01:58:49 UTC 2025","","test_backend_database","",""
"","0","test_add_tls","tests.integration.relations.pgbouncer_provider","Wed May 28 01:57:54 UTC 2025","skipped","Wed May 28 01:57:54 UTC 2025","","test_data_integrator","",""
"","16542","test_systemd_restarts_exporter_process","tests.integration","Wed May 28 01:48:07 UTC 2025","passed","Wed May 28 01:48:24 UTC 2025","","test_charm","",""
"","0","test_fail_and_rollback","tests.integration","Wed May 28 02:10:18 UTC 2025","skipped","Wed May 28 02:10:18 UTC 2025","","test_upgrade","",""
"Test admin permissions.","1018","test_database_admin_permissions","tests.integration.relations.pgbouncer_provider","Wed May 28 01:54:26 UTC 2025","broken","Wed May 28 01:54:27 UTC 2025","","test_pgbouncer_provider","",""
